pl_orbper,pl_rade,disposition,target_encoded
-0.18097714262135692,0.24277094620088777,CANDIDATE,0
-0.9147813316436003,0.14361931008684956,FALSE POSITIVE,2
1.1930204973435516,0.14361931008684956,FALSE POSITIVE,2
1.1943422765304057,0.14361931008684956,FALSE POSITIVE,2
1.6682703102208647,0.14361931008684956,CANDIDATE,0
-0.9868763980623495,0.14361931008684956,FALSE POSITIVE,2
-1.112699562270798,0.14361931008684956,FALSE POSITIVE,2
-1.0458955390025841,0.14361931008684956,FALSE POSITIVE,2
-0.45854145740081137,-0.9173031963333586,CANDIDATE,0
0.19502917588207877,0.14361931008684956,CANDIDATE,0
-0.881157134314807,0.14361931008684956,CANDIDATE,0
-0.8810926495920667,0.14361931008684956,CANDIDATE,0
-0.7402938399731739,0.14361931008684956,CANDIDATE,0
-0.7402647072084335,3.8506709356276736,CANDIDATE,0
-0.7402724883649776,2.795586110680806,CANDIDATE,0
-0.7819581358326141,-0.7983212329965129,CANDIDATE,0
-0.7819939606785811,0.14361931008684956,CANDIDATE,0
-1.0714277634237706,1.5515725429061906,CANDIDATE,0
-1.071453118816752,0.14361931008684956,CANDIDATE,0
-1.0714587160906859,0.14361931008684956,CANDIDATE,0
-0.24347487610497223,0.14361931008684956,CANDIDATE,0
-1.0534584505849527,0.14361931008684956,FALSE POSITIVE,2
-1.1219428024283955,0.14361931008684956,CANDIDATE,0
-0.5255582802540684,-0.9272183599447624,CANDIDATE,0
-0.45877775808480875,0.14361931008684956,FALSE POSITIVE,2
-0.4135059002365072,0.14361931008684956,FALSE POSITIVE,2
-1.0998742674146678,0.14361931008684956,FALSE POSITIVE,2
-1.1205649788525107,0.14361931008684956,FALSE POSITIVE,2
-1.118576699901351,0.14361931008684956,FALSE POSITIVE,2
-1.0924672655619467,0.14361931008684956,FALSE POSITIVE,2
-1.0314566930841071,0.14361931008684956,CANDIDATE,0
0.11086165368327881,0.14361931008684956,FALSE POSITIVE,2
-1.0295700133961092,0.14361931008684956,CANDIDATE,0
-0.8097268337378187,0.14361931008684956,FALSE POSITIVE,2
0.6464353627208773,0.14361931008684956,FALSE POSITIVE,2
-1.0965214917303225,0.14361931008684956,FALSE POSITIVE,2
-1.1247635075004412,0.14361931008684956,FALSE POSITIVE,2
-1.0295645680195222,0.14361931008684956,CANDIDATE,0
-1.086498273026335,0.14361931008684956,FALSE POSITIVE,2
-1.114965555427893,0.14361931008684956,FALSE POSITIVE,2
-1.0338701413072016,0.14361931008684956,FALSE POSITIVE,2
-0.4563813624883945,0.14361931008684956,CANDIDATE,0
-1.1144313353248354,0.14361931008684956,FALSE POSITIVE,2
-1.0431082226869797,0.14361931008684956,CANDIDATE,0
-0.9540965207033026,0.14361931008684956,CANDIDATE,0
0.5804965811324547,0.14361931008684956,CANDIDATE,0
1.195111794221774,0.9388154317214354,CANDIDATE,0
-0.8042137696868885,0.14361931008684956,CANDIDATE,0
-0.8720772554548183,-0.9668790143903777,CONFIRMED,1
