pl_orbper,pl_rade,tfopwg_disp,target_encoded
0.3691521939263981,-1.335495531426209,PC,5
0.23492330115295015,-1.0708494893726987,CP,1
0.8731042414983223,-0.2274811552840758,PC,5
0.816693605870888,-1.2034336435139252,PC,5
-0.9605789882762014,-1.237989892493032,FP,3
-0.7457144401288913,-1.5520600951814576,PC,5
1.4330479161671257,-0.7107973186263624,PC,5
-0.9149682997578374,0.1473484009717191,APC,0
0.6583321212653023,-1.3694355062551629,FP,3
-0.7895152929810462,-1.273576746830586,FP,3
0.9349743196879878,-1.381793974493728,KP,4
-0.4352112470088458,-0.716613715155011,PC,5
-0.8760340759486756,0.43078812913578224,KP,4
0.3803167293921903,-0.5689864611071443,PC,5
2.0018609174923108,0.1739334196118205,KP,4
3.258974320145986,-1.346161728807083,PC,5
2.1279191588132376,-0.6004831095909259,KP,4
-0.8682417742761446,0.4349769058683438,KP,4
0.16067229086976095,0.32455496338869816,PC,5
-0.6809130894231632,-1.354149286837667,PC,5
-0.6000885868122413,0.05330382950031256,KP,4
0.9673167323916896,-0.6700113314673778,KP,4
1.60380186029222,-1.4910160423813563,KP,4
-0.22412709885186827,-0.5816784467269995,PC,5
0.11718422742397305,0.6065945049555309,PC,5
-0.46330307776054425,0.3413398120062976,CP,1
-0.8675268057854266,0.676926357119845,FP,3
1.5266703339112564,-1.3607439150228329,KP,4
-0.6406792451407891,-0.47499320000209005,APC,0
0.02268229984251244,0.013116817567967419,PC,5
0.3473748309640295,-1.5825375548633052,PC,5
-0.3048226253529369,-1.6894260272892312,PC,5
-1.0787970608094626,-1.1115153369738957,APC,0
-0.1160333232891551,-1.4686825823720746,PC,5
0.3221865711620743,-1.3350923785477267,PC,5
1.159304493046681,-0.609664384969565,KP,4
3.2156365004641936,-0.9474480582954478,KP,4
1.0713237226832504,-1.2463382723498577,KP,4
-0.3255077721499245,-1.2734539684539572,PC,5
-0.8631007210068056,-1.563962267662104,PC,5
0.060687061635078164,0.7458471742094707,PC,5
0.6258295756362953,-0.9473491025889113,KP,4
1.00336204027329,-1.4647793295031328,PC,5
1.5532909136250836,0.3056702197030005,FP,3
3.0043397949123167,-0.8264194201347657,KP,4
3.3096758714613785,0.2782410905610117,PC,5
0.01534263580631662,-1.3056992351828187,PC,5
-0.19859399922918064,0.497246231891807,KP,4
2.248604636666547,-0.9977623071855288,CP,1
0.6507030205410128,0.9905060693562041,PC,5
-0.7332601137779361,-1.5331210724582114,PC,5
2.798841801643509,-1.2934690978355268,KP,4
-1.3054947053430397,-0.864085205590737,PC,5
-0.5636591207577129,1.0537826728465554,PC,5
-0.23175742082800624,0.5098927895123094,PC,5
0.7844784416524734,-1.117651873538321,PC,5
-0.5751024292978968,0.9180669370960634,PC,5
-0.7134374388656602,0.055264618500203526,FP,3
-0.11660522659381638,1.31357805276669,PC,5
-0.6454897561720122,1.3404976699708007,PC,5
1.4405119691720853,0.7469283569290368,FP,3
-1.01425425805605,0.3069612618209475,CP,1
0.3212695301703762,0.4431709881234957,PC,5
-0.48922703754801145,0.9650890395804586,PC,5
0.016928684517946657,1.066445338257066,PC,5
0.7083898345634945,-0.0814994979856505,PC,5
-0.452148759108997,0.437343596516343,PC,5
-0.6262906047949693,0.44124684938528486,PC,5
-0.4193815890550625,0.5439225574823798,FP,3
-0.22553308738242134,0.4022509709575466,FP,3
-1.2351581051005824,-1.605860022184027,PC,5
-0.24260505633242888,1.3860172949776155,PC,5
3.1142738182909295,-0.0009385577863914124,PC,5
-0.9164441379367984,0.7753506348620358,PC,5
-0.9054083998610769,0.1581785532982199,CP,1
-0.05917803284234655,1.3279266302144903,PC,5
2.2520146399072196,-0.2869095545985288,PC,5
-0.606027534551474,0.6548995498500414,PC,5
-0.9315621635024742,-1.5180572285034604,PC,5
-0.03102823730779011,0.24804499493808302,PC,5
-0.7667379034745426,1.4601241240949903,PC,5
-0.6759058674844409,0.2633209889325702,FP,3
-0.040777878040524164,1.2077504221650974,PC,5
0.19751433154266756,0.5617345846589598,PC,5
0.8203618294109417,0.16937520824152255,PC,5
-0.8266302089755155,-0.009386443103678564,PC,5
-0.08905783587350322,0.5016464806342633,PC,5
-0.11283513277761997,-0.1579156417663642,CP,1
-0.5310268841397219,1.10815333604914,PC,5
-1.2728811747289719,-1.4918964916176998,PC,5
-0.7692846305914818,1.4348720937973292,PC,5
-0.07314498386087004,0.08038837288198426,PC,5
2.5722176109406245,0.6354749111595327,APC,0
-0.18009069332610597,1.550100095041885,PC,5
0.1821979865914482,0.6884528644182693,PC,5
0.94069796966232,1.2514192089570617,FP,3
-0.27933274613103376,-0.20951886203460723,PC,5
1.0877769637455275,0.1914936411655263,PC,5
0.37178428952621007,-1.24178814236226,PC,5
1.5610341269306311,-0.4661084435655747,FA,2
0.7371997614021084,0.33587734705469496,PC,5
-0.9394687266894157,0.02493652695983373,FP,3
-0.17085925060333004,0.4991909131016894,CP,1
3.1071355714498443,-1.3804104271153004,PC,5
1.8846592243633022,-0.06422439714268578,PC,5
-0.5008070071487051,1.3729514766886222,PC,5
0.060136574917711245,-0.9809225748010632,CP,1
1.9801953735406552,-0.25908834095708483,PC,5
2.4761255836657923,-0.7909256024864868,FA,2
-0.14624316218571012,1.0831945078449197,CP,1
0.05050045103362643,0.3385344910265098,PC,5
-0.6750992753184555,0.22468045311695228,PC,5
-0.9119192806916012,1.1004018057037763,PC,5
0.12268534148220493,0.07723645037748647,PC,5
-1.2628687265557679,0.39526909610746747,APC,0
-1.1834457444808313,0.7964978358515145,FP,3
2.4566388125851137,0.9061187685370085,PC,5
-1.1822493048955018,0.127703860711129,APC,0
-0.01243589916629715,0.47476351369183256,PC,5
3.0354073696193415,-1.0644907972470992,PC,5
0.23117221120698142,1.8310797476911878,PC,5
-0.6998985515133497,0.8199723284576859,PC,5
1.1524760867355472,0.5844760720315272,PC,5
-1.0601771700348024,0.4900649979433184,APC,0
-0.05559306293440385,0.6704209356716083,PC,5
-0.6130166695205215,0.4874811544948638,PC,5
-0.4385588770453541,0.49961239111101174,FP,3
-1.2147989729738822,-0.06319452478947193,FP,3
-0.4879535995229658,0.41821215991927585,PC,5
0.9021738183945784,-0.7393845227369227,FP,3
0.7719008284380808,-1.1502376211981913,FP,3
-0.1546890123169688,0.11564592461834156,PC,5
-0.535313775994245,-1.1506444391028416,FP,3
-0.45280552452381345,1.8551223193534023,PC,5
-0.07234646387173672,1.7747482954887128,PC,5
2.06157801803297,-1.2976138209535486,PC,5
-0.07638347568340557,1.428733174965895,FP,3
2.690739924117313,-1.360901492822927,PC,5
-0.7749623793682888,0.4156649667325017,FP,3
-0.5767357791786831,-0.14642910157830202,PC,5
-1.0779726562384673,1.0787231759199347,PC,5
-0.10706522416619724,-1.0518335010999242,PC,5
0.10224959814198466,-0.1933432690420487,PC,5
-0.375392901711283,-0.4208772561181829,FP,3
0.43519755346628636,-1.0023886330671594,PC,5
2.360531385622339,-0.3859019113967632,FP,3
-0.6877967499337833,0.6006754876941779,APC,0
-1.2614233600997584,1.4157170361066096,PC,5
-0.3411849821290589,-0.22053281542343406,FP,3
1.2946145511456126,-0.0790201077829844,PC,5
0.2485480633608513,0.4500245870576941,PC,5
-0.9763411795120129,-0.08679179577227197,PC,5
0.6788756624211253,-0.22498527246365393,FP,3
-0.7856514904254507,2.070167729762007,PC,5
-0.08491621341569011,0.0024515914190278093,PC,5
-0.40849886489996834,-0.09683396747264825,PC,5
-0.14077767293749766,0.8094903536171473,APC,0
-0.2555507727259362,0.15286426535459016,PC,5
-0.36612917028109787,-0.9810618457954481,PC,5
-0.8949158507782617,-0.5986878331727827,FP,3
-0.6259627135669638,0.05330382950031256,PC,5
-0.705808546647784,-0.734464225106355,PC,5
-0.7885073729798417,0.5842928207231259,PC,5
-0.5182463048254357,0.301261174897741,CP,1
0.2979985464106673,0.05330382950031256,PC,5
-0.10959753455399783,0.004687257381520327,APC,0
-0.8732517067982378,0.10118739638550076,FP,3
-0.4077195870741066,0.2721058917311377,PC,5
-0.5919058717743876,0.45042773993617635,PC,5
-0.622853436147325,1.6498075534208931,PC,5
0.5115182579797402,-0.30002003123137916,CP,1
-0.7172458978618776,0.31516994920537905,PC,5
0.35403670022431055,0.34584621823171063,CP,1
-0.12764459863845287,0.24573602845222994,PC,5
1.5308120159423306,0.485172188009011,PC,5
-0.2866532275772193,-0.39713338408866206,PC,5
-0.06168675221883011,0.2489612514800883,PC,5
0.19743637993077695,-0.04209680165326168,PC,5
0.18686209633400397,-1.144089539801337,APC,0
1.0931814797612063,1.0678197230700737,FP,3
0.5350718572891693,-0.4077161471488214,PC,5
-1.2219382027737729,-1.388669746836243,FP,3
1.9460574227533614,-0.7470865752290177,PC,5
-0.4209433318762444,0.5425481726693724,PC,5
-0.6360032505326833,0.42405787665726863,PC,5
-0.6552737408896564,1.2678018759281138,PC,5
-1.0933395788881926,0.12268277486094084,PC,5
1.1890068571202401,0.17150092341897438,PC,5
0.08579218695144429,1.1237296972632267,PC,5
-0.17626891970607697,-1.191593776478135,CP,1
-0.6980971156769278,-0.8536214459302532,CP,1
-1.2763814016732813,-0.7795312193814194,APC,0
1.6289890775621092,1.1476073427478808,FP,3
0.22430630352811037,1.1876844038951848,PC,5
0.3379705364247455,1.8897201663795162,APC,0
0.10622093043350876,0.04353653476253784,PC,5
3.0940257009359207,-0.5596827921796242,PC,5
-0.45776994307457747,-0.2085164773776538,PC,5
-0.0009477021740235093,0.2124942411082838,PC,5
0.24375965400942293,1.3548828976802816,PC,5
-0.26530771118313073,0.1771817139794063,PC,5
-0.011906322663507078,0.5100027402973502,PC,5
-0.2132162561176284,-0.17496682783559386,PC,5
2.017070685879776,-1.1190390859429167,PC,5
-0.3147453859818528,0.3805356909120251,PC,5
-0.31463836261864203,-1.1288466959685395,PC,5
-0.19509722753400366,1.2046534750531201,PC,5
-1.178590583290562,0.0490340740145685,PC,5
-0.6038734547971415,0.6820940440167539,PC,5
3.132666764728183,-0.23467743416498413,PC,5
-0.1892210104385007,0.41849814191116674,KP,4
0.0801297485026892,0.6176628839829528,PC,5
-1.215542179190268,-0.23616909981536865,PC,5
2.432403576024442,-1.4203995276345722,PC,5
-0.26139020333283175,-0.10742222807205973,CP,1
-1.0616201833470063,-1.2447183307835923,PC,5
-0.20611351494004038,0.3869861369677412,PC,5
-0.8815001013562361,-0.5129940238252109,PC,5
-0.47101367470574795,1.0180277037586738,PC,5
-0.4029034165830977,-0.1507446698911462,PC,5
-0.5487472186747587,1.3764095571540655,KP,4
0.8670296156573849,0.2450030232186259,PC,5
-0.5327563852636044,0.7433916066768969,PC,5
-0.7838008470755234,-0.2928285718598818,PC,5
-1.0248264268020608,-0.045917591433423284,FP,3
0.03712294764509991,0.352479915595828,PC,5
1.4721313114215866,-0.21852016630326568,PC,5
-0.4394808030444464,0.5632738956495283,PC,5
1.498035492886434,0.31363063821481046,PC,5
-0.5988262592003538,-1.2535466641422512,PC,5
-0.8901944613453484,-0.17592339966544712,PC,5
1.3621220768010847,0.943228203020674,KP,4
-0.19644650232017763,2.5977665717794016,APC,0
-0.9867909549935001,-0.3704153433237925,FP,3
2.6979753051603,0.25506352004984223,PC,5
0.6196146249793025,-0.07516633276731088,PC,5
-0.9602051958506705,0.39741313641575937,PC,5
-0.19758438139004045,-0.5231388162582916,PC,5
-0.9345408861208457,-0.21419726793808538,PC,5
-0.8951897388452597,0.02272673608208741,PC,5
-0.3150047083865601,0.6991730659597294,PC,5
-0.1263739605566697,0.7276501910093328,PC,5
-0.18837006597977352,1.4904474511013424,KP,4
-0.2729473563745998,0.7847697521138488,PC,5
-1.0110026899027464,0.7806282725439855,PC,5
2.072191500835417,-0.011842010636252452,PC,5
-0.14370909438671275,0.27857585405119867,KP,4
-0.5224273647819658,1.1964549947665666,KP,4
-0.8783308038762384,0.225544391410409,PC,5
-0.5017080229332205,0.5496399983044918,APC,0
-0.06183881296728296,-1.386063729979472,PC,5
0.18285070102452322,0.614327710170054,PC,5
2.4044815290663144,1.1782286363816918,APC,0
-0.8937568529874093,-1.0538345870625327,FP,3
-0.26748016928845164,-1.3044985726101754,PC,5
-0.17574494308981153,-0.7235411643664951,FP,3
2.9403351174246337,-1.0804830106553407,PC,5
-0.5536748209502851,-1.6217194150439396,PC,5
-0.5006507166987281,1.5702621553225307,KP,4
0.14781784071195594,0.7458548524392926,PC,5
-0.3123836338400151,0.9052574873875233,PC,5
-0.5559817061188318,-1.6448915429912494,PC,5
-0.618258520747307,-1.5310759878564562,CP,1
1.7071020436298057,-0.2635458007580239,PC,5
-1.298903519756819,-1.59366794613349,PC,5
3.0953288064448956,-1.0192142184506163,PC,5
2.6724083679254194,-1.5529323714094463,APC,0
3.1345105869397365,-0.10406506410215274,APC,0
0.5691874085303644,-1.5471746152994863,PC,5
1.4826005375727582,-1.4070020244773733,PC,5
1.7635543209666111,0.15935136167198635,CP,1
0.030561221036395372,-1.2730819682979033,CP,1
-0.18101404908345994,-1.1986782720609186,PC,5
-1.02202273042422,-1.7012778606354602,CP,1
0.643034869544202,0.48807384420162536,PC,5
-0.4029823213671628,-1.6126987411119833,PC,5
2.4321557810457186,0.1813231935492693,PC,5
-0.7425283429893194,-1.1360081571008518,PC,5
1.3108793619836563,0.09347251630181731,PC,5
-1.151487192083753,-0.007389003842107476,PC,5
0.23770325758632124,0.6840731581474848,PC,5
-1.1052214657751387,1.3161618962151445,PC,5
-1.2140775109977262,-0.5137893345036714,APC,0
-0.9879900158023094,1.4410241334224454,APC,0
-0.16810500003203813,0.6057698740677262,PC,5
-0.4795326212281337,1.5457941107724704,PC,5
-1.2770871065219291,0.6463966891402337,PC,5
2.36570892751398,-0.8824194989962595,PC,5
1.8208746998612835,0.9495859788897317,PC,5
-0.5017498731490043,1.3862188714168568,PC,5
2.483725731785283,0.1355571505080477,PC,5
-0.5369816783663546,0.811616068794599,PC,5
-0.9019741205165863,-1.411927819647193,FP,3
0.038697856156941206,0.9104068491535922,PC,5
-0.9050581388736023,0.23941464629302084,PC,5
0.4143740477708535,-0.03841345035440117,PC,5
0.5614761860659214,1.6286053770388944,PC,5
0.21044268233062186,0.05792535419766304,PC,5
0.31232537949830075,-1.0945741383399685,PC,5
-0.3805231722203988,-1.197039363984234,PC,5
-1.1230646999474168,-0.6181472896118877,FP,3
-1.255483846414547,-0.4287753875102671,APC,0
0.3393324705288615,-0.9505651630513492,APC,0
0.1689256597950445,0.7277785952011296,PC,5
